text,label
i approached and passed week feeling skeptical and still bracing myself for the worst until i hit week and finally began to gain some confidence in my body s ability to do this whole pregnancy thing successfully,4
i also got a new look snake one but im feeling a little indecisive about it because it was i dont think its worth all that should i return it,4
i love the feeling of being startled by the loudness of the ringer whilst in a deep slumber,4
i tried to watch a movie and read a book to get lost for a while but i feel so restless that i gave up,4
i see the way her desk job i feel may be suspicious of their own hearts of stone were beginning to put down,4
i also seem to have some kind of crippling fear of bothering other people i wind up feeling like the uptight mom whos constantly correcting the kids,4
i understand putting a new look together and feeling uncertain about it you dont know if those pants work with that top or if your eyeliner makes you look like a raccoon,4
i feel shaky light headed sensitive to light and if i skip more days i will have the same detached from body feeling,4
i hate how like on my days off i feel a need to make the most of the day because im all frantic that i have to go to my stupid job tomorrow or whatever,4
im not feeling anything suspicious really,4
i feel very skeptical about it,4
ill feel really nervous and i can feel my heart thumping against my chest,4
a large german shepherd dog ran and barked at me he didnt bite fortunately,4
i was already on my bed but still feeling restless and i dont really want to sleep yet,4
one evening i was watching the news on tv again they were talking about the danger of war suddenly i imagined what it might mean for me,4
i dont mind spending weeks doing my own things reading running watching tv listening to radio i cant help but feel reluctant,4
i think he wants is for me to be the bold one and tell him how i feel he is very shy,4
i actually found myself resenting the song for making me feel which is weird for me because i used to play guitar and sing in church like all the time and music was a huge part of my life in college and high school,4
i feel that i am being mentally tortured,4
im feeling but im petrified,4
i feel like im being tortured for little reward or that no one is taking care of us or treating us like adults,4
i am currently feeling agitated,4
i did my best to maintain a happy look and keep the mood light so that my two other close friends wouldnt feel that scared,4
i mean its perfectly normal to feel frightened and guilty in this kind of situation but what they did was just,4
i feel so scared a href http looveorhatee,4
i feel anxious because afte,4
i am now feeling reluctant to go out unless it is absolutely necessary amp im anxious about staying out too long in case the baby does need feeding,4
i feel like kind of weird leaving your table with food just for the clothing,4
i started feeling weird and by saturday morning i could hardly take steps without being out of breath or wanting to throw up,4
i feel helpless when i think about bringing a revolution by educating such people,4
i am just uncomfortable in my skin so i feel uncomfortable around those people and i dont like them or they feel my discomfort and dont want to be around me and than i dont like them etc,4
i knew marie was feeling really fearful and helpless,4
i feel that im quite timid sometimes,4
i hope you don t feel threatened by reading stuff from people who were once members of our faith but who are no longer formally associated with us either by choice or by disciplinary action,4
i feel like its a bunch a of crap that women are afraid to talk about their infertility reproductive issues because it is taboo or dirty to talk about,4
i still feel hesitant about my answers though,4
im about to graduate with a bs in comp sci next fall and to be honest i feel very apprehensive,4
i could keep my feelings my tortured devastated feelings contained,4
i don t have i think i have that to some extent but i also feel a little bit suspicious of it,4
i feel a prick at my conscience as it dawns on me exactly how many people might have been distraught if my step had been off the other side of the wall,4
i feel like we are pressured into being young beautiful thin and depending on the trend having the girls rejuvenated or butt implants,4
i feel unsure of myself and even though i have great friends who try and keep me on a fairly safe path what i feel that i really need is someone who will judge my work and not be afraid to tell me like it is,4
i start to feel insecure and somewhat stupid because i don t know the answer,4
i remember one guy that is quite seriously strong and i remember feeling actually intimidated by them and thats a sucky feeling,4
i was afraid of feeling helpless,4
i feel agitated and jumpy and like i just ate a bottle of caffeine pills,4
i say to it ah you re feeling fearful that if we go to that new place they ll see what s wrong with us,4
i feel inside cause life is like a game sometimes but then you came around me the walls just disappeared nothing to surround me and keep me from my fears im unprotected see how ive opened up oh youve made me trust because ive never felt like this before im naked around you does it show,4
i just read and re read the article you posted a few times over and i feel like you have confused the show with real life in a way,4
ive proved my theory to be right it still feels uncertain like my own passion can slip away from me at any moment even when i need it the most,4
i feel like he is too paranoid all the time and it is causing both of us to become irritated,4
i left the clinic feeling really unsure about my interactions with ms,4
i feel as if they purposefully tortured me,4
i can use to describe my feelings is apprehensive,4
i know this is totally normal but i am feeling pretty apprehensive about having a kid,4
im feeling overwhelmed and like im not being the best mum i grab or books and pile kids on the couch and read to them,4
i really want to stay under the covers and go to sleep and wake up in my own bed i said feeling like i didn t want to join with the uncertain day,4
i feel like i look weird day ago,4
i feel somehow unprotected in a verge of something bad always about to happen,4
i might have ended up feeling pressured to get something i would later regret,4
i could feel myself getting more and more anxious as i saw each blogger driving away,4
i still feel a bit hesitant with where i m going since i m so used to failure but it s true all of the things i wanted to try to achieve i m going for,4
i have no idea why im feeling paranoid,4
i feel so overwhelmed by life and everything we have going on that i just want to cry,4
ive been feeling a little anxious lately,4
im feeling distressed,4
i told him how happy my group is making me feel you were so scared the before the first night,4
i feel somewhat frightened about how fast this is coming on and because i dont know wherefore,4
i sense that you feel hesitant,4
i wanted to cry for people who were feeling distressed lost and really cut up by their divorces,4
i tired and feeling less inhibited making less than wise choices such as when to go to bed i also was calorie deficient,4
i face the night i feel frightened,4
i did not notice at the time this dissociation occurred that i was feeling threatened,4
i am not good enough i m doing it wrong and i feel completely overwhelmed that i will never reach enlightenment and that i will never understand the practise or life at that,4
i found myself driving home from the office witnessing animal abuse confronting an unfeeling woman and loading a terrified and confused puppy into the back of my car,4
i kept feeling skeptical about the whole thing,4
i feel nervous like other guys,4
i find myself start blushing grow hot and feel shaky whenever i m put on the spot,4
i was feeling strange downstairs i could still feel the dull sensation of the contractions but the nurse said she didnt want to check me for about an hour,4
i am not a regular member of this group meaning that i do not follow what s going on very often and also i feel a bit shy in budding in when i do not have much to say but today i have a request for you people,4
i believe he s off form completely and i feel alarmed by this because something is not right in our squad and we could be seeing him leave next year in the summer,4
i am always like this when i feel anxious and excited over something,4
i feel a story coming on about that shy thing,4
i had been feeling apprehensive about the whole rendezvous not working out but was surprised when plans had to be changed that it was not because of problems in morocco but because of the striking french,4
i feel very doubtful though some considerations tempt me to believe in this remark,4
i feel kind of weird writing on here,4
im feeling apprehensive,4
i feel restless so i buckle on the snowshoes and start out toward the eastside fence,4
i started to think that im a really weird person for i feel so insecure when people stopped talking to me,4
i know that in the grand scheme of things i will look back on these two weeks and see that it will have flown by in the blink of an eye but while you are living it it feels like i am being tortured emotionally because of all the flying hormones and pregnancy symptoms that are confusing me,4
i feel like a snow globe that has been all shaken up and i m still waiting for the dust to settle,4
i do enjoy alot of noise music its loud and hard to listen to but i don t see noise music as an invasion when i listen i don t feel particularly assaulted by sound though i think some people feel that way artists and listeners alike,4
ive been feeling quite restless lately and its mostly because im telepathic and i can hear you all sobbing in your bedrooms over,4
i often wonder what it truly feels like for my boy to often feel terrified of everyday occurrences but i try to contain those types of thoughts as they can sink me into despair,4
i just don t feel grounded at all when i am so often unsure if i am feeling too much or too little,4
i got down and crawled half under the bed feeling timid but holding onto the promise i made as my badge of courage,4
i want nothing but perfection when it comes to delivering the message of autism awareness understanding and hope and for some reason on a day like today i feel apprehensive,4
i do find myself feeling distraught about getting older and stressed about the impending responsibilities that are to ensue i am generally content with only a little bit of repressed anger that makes it s appearance only when it s instigated,4
i see and feel your hesitant your unsure uncertain feeling,4
i feel much pressure and i afraid that i cant do well,4
i must be honest and say that i feel really apprehensive still that it could happen again at any time as they havent really said why it happened or do any further treatment just advice on what to do if it does suddenly start up again,4
im sure thats another reason im feeling so restless these days,4
i am obviously open to a c section if it is necessary but i don t want to feel pressured into to having a c section,4
when my father suffered with dizziness he had to be hospitalized,4
i feel helpless hopeless to fight for the right thing to do because i clearly do not know what is right,4
i feel inhibited to step inside,4
i feel helpless and frustrated and mad about this situation but more than anything im sorry for whatever part i have in this and im sorry that were drifting apart and that theres nothing i can do about it,4
i can t figure out what it is but i am feeling quite agitated,4
i am simply to realize that master homis knows best and if he feels there is too much going on he will step in and help with some tasks that i perform and i am not to become distressed about this,4
i feel shaken up,4
im just feeling very uncertain a little depressed and more than a little pissed off right now,4
i feel afraid of my emptiness and tried to fulfil it through reading books articles and through watching stories but their impact is very small and after sometime the same situation arises,4
i feel fearful that they will want to save her from the things people and places i joyfully drag her into the center of,4
im feeling a little vulnerable a little over exposed,4
i feel like im really overqualified for the bu program which along with the ucl program is what i really want to do im hesitant to reapply until im damn sure ill get in,4
i just smiled and drove away feeling uncomfortable with my collusion in maintaining a tired stereotype,4
i feel a little more nervous about these two workshops than i have previously,4
i never left any of them feeling shaken in anyway,4
i had rode him since i fell off so even though it was gatsby i was feeling nervous,4
ive been feeling a bit alarmed obviously,4
i was feeling equally doubtful,4
i thought i ll be alright on the first day but now i feel extremely terrified,4
i feel a little overwhelmed,4
it was on st claus day when i was five years old st claus and his devil servant came to see me st claus devil servant rattled with his chain and bowled terribly i was so frightened that my parents had to ask him to leave,4
i feel so reluctant to move my ass out of the hse,4
i feel a bit pressured with the rd book,4
i feel rather shaken,4
i feel women like this are just insecure with themselves,4
i was feeling pressured to make my surgical decisions my new doctor gave me some very sage advice your cancer has been growing for years,4
i still feel slightly shaken,4
i can think of certain houses walking in catching my breath and feeling scared,4
i feel really intimidated but its good because i know what i need to work towards,4
i have the ability to walk comfortably with both feet encased in shoes others will likely feel less threatened and agitated by your statement,4
i realized that when i let my mind race and i start to feel restless i get the desire to smoke,4
i feel hesitant to write about it here but it often feels like jon s conferring secrets when he speaks he s also serious at heart he said that he s had enough life experience that he can pretend to be extraverted at times,4
im just feeling really paranoid and sometimes i worry about it so much that i feel sick to my stomach,4
i start to feel very insecure,4
i wish i could shake this overall unnerving feeling of pettiness and distraught,4
i have my first event tomorrow and i am feeling a bit nervous,4
i feel terribly scared knowing that this could be the end of us as a couple but also that i need to communicate my feelings and explain myself if i want to get out of this negative spiral,4
i had every right to feel nervous and unconfident except i didnt,4
i felt guilty afterwards but hell i am feeling very tortured right now so discomfort is no foreign feeling,4
i feel even more nervous than i was last year and that makes no sense,4
i revert back to boredom where i feel restless and unhappy with the options that are available for me to do within the context of what is best for all such as writing myself out in self honesty or any other task that is required of me to do,4
i was feeling kind of uptight,4
i would feel strange living here while mike is gone,4
i feel sort of wimpy compared to them,4
i think im scared of feeling shy when they ask me about it x hai yai yai xd nvm i shall take a nap since the weather looks pretty good,4
i feel i need to report a strange vibrational shift which is taking place at the end of november,4
ill try to eat but i feel that i want to vomit because im a little scared,4
i like and trust so i don t often feel inhibited about writing things that happen or what i might be feeling,4
i remember feeling helpless i remember walking around the house not knowing what to do i remember feeling angry i remember crying i remember praying to god,4
im thinking of all the what ifs and am feeling all nervous when isaac is walking on cloud nine,4
i think there s nobody there but when i reach there i feel suspicious,4
i was feeling so anxious to be back home,4
i like to think i am pretty good with dogs but must admit to feeling a bit apprehensive if these herbert s caught me in the middle of the field as i crossed towards the scuba diving lake,4
i feel this way i should explain is that im always suspicious when someone claims theyve done nothing wrong but need to be protected from accountability for what theyve done,4
ive been feeling a calligraph for a while now but was unsure of the words it would entail,4
i feel uncomfortable and angry,4
i can no longer do that as he feels threatened by it,4
i bet that i would jump down from a window i was sure that i would jump but before i did it i rather felt fear,4
i spent my whole night feeling scared despite talking to one of my really good friends who could do little more than assure me that i had done the best that i could do and telling me youre twenty youre not equipped to deal with things like this yet,4
i am feeling apprehensive at this time,4
i feel nervous and lost yet i crave the feeling of another adventure,4
i hate feeling paranoid,4
i find myself feeling uptight and anxious about this to do list because living on only one income is very challenging,4
i remember me and my mum crying holding ourselves against a door while he tried to break it down and feeling terrified,4
i feel restless and useless and like im going out of my mind,4
i usually wake up feeling so afraid or even crying and all i could do is hug muy muy my toy monkey,4
i was even feeling nervous and teary eyed,4
im not sure why i think this which makes me feel shaky,4
i was beginning to feel frightened,4
i feel unsure of myself,4
i mean i dont pee on trees or anything but i really like it when i go into the bathroom feeling uncomfortable and come out feeling a okay,4
i feel scared of my dismay the easy answer does not exist suffering and pain still persist i thought solution would now begin i feel many losses can we win the cup of golden the mine of truth i wish i hadnt wasted my youth,4
i seriously want to believe that things will turn around for the better soon but i find myself feeling more and more skeptical that things are gonna change,4
i will feel suspicious i didn t scold you,4
im feeling nervous and totally overwhelmed,4
i didn t read through were ones i remember writing and remember feeling as if i were being tortured in having to write about these things,4
i was so torn up within myself for this handicap and because i was physically drained of the very chemicals in my brain that make me feel pleasure i was distraught and it showed,4
i started to feel insecure about everything that i did,4
i feel that im looking particularly pretty one day i am actually frightened by how boys will react,4
i used a few of her mannerisms clearing of the throat the hitching up of her chin when she s feeling nervous or out of her element,4
i am feeling suspicious of this first winter out of the county,4
i keep feeling like i m being assaulted by areolae every time i watch an episode of the show,4
i consistently feel intimidated by the fact that i don t have a formal design degree of any kind and did not shadow or intern with any other designers before pursuing my own business,4
i feel at this very moment distraught and can i add more words to that confused pressured and immensely troubled by the rumination of foil,4
i feel more reluctant than ever before because things have been really hard this year even despite my best efforts to stay engaged,4
i feel when i get startled,4
i think they will be able to make the heat feel uncomfortable and ultimately help the thunder to some great wins,4
i know what it amp s like to feel distraught as i am an incredibly sensitive guy and feel for anything and everyone in pain particularly my own sister he added,4
i feel uncertain about but there are definitely times when i knew there was something wrong like when i just knew ethan had an ear infection out in kentucky and we needed to go to urgent care,4
i feel intimidated going out from my room even,4
im more likely to be going back to the doctors tomorrow rather than returning to work who it has to be said have been unbelievably supportive and have given me no reason at all to feel as paranoid and depressed about my situation as i do,4
i feel really uptight lately,4
i just had so many good memories there that i can t help but feel a little distraught,4
i admit that i feel a little neurotic about that part i post,4
im feeling anxious all he time,4
i am a total scruff so i was feeling pretty intimidated,4
i was feeling a bit suspicious about anything it would have been a perfect time to put on my inspector gadget hat,4
i would have photographed more pottery but no one was at their booth when i was walking around and i started feeling weird about taking pictures without asking,4
i feel the work is more of me and less hesitant,4
i never thought that id know how to feel apprehensive,4
i feel hesitant to speak so soon and feel like i need to knock on wood,4
im feeling all hesitant and such about talking to lyss because i read her last blogs and they were way meaner than mineee x,4
i feel so helpless today,4
i feel a little apprehensive about graduate employers they seem to ask for so much and they never reply to little old me,4
i was scared he was going to hurt me and i would say something about that it made me feel shaky to talk about and could we wait,4
i definitely have feelings of being overwhelmed of dreading moving of worry that it wont look good once we get our furniture in and those of anxiety over unpacking,4
i am still feeling hesitant about the entire thing,4
i think the events of last august which were so out of my control have made me feel very vulnerable,4
i feel extremely agitated and the simple act of lying still is unbearable,4
im feeling nervous about school hoping the temp drops and the allergies get better,4
i told her what i was thinking of writing about today how i feel weird feeling so good how i dont trust it how im more than a little bit afraid of it,4
i feel a bit pressured that his co workers are right there listening to our conversations as well,4
i know i am handsome however you use the full of silently conveyed tenderness eyes looked at me or let me feel so feel shy,4
fear overwhelmed me when right against the car i was in i saw another one,4
i can t believe i am feeling frightened,4
i feel paranoid about everything,4
i was cooling down already and i didn t feel so much tortured like i used to when she first told me that she applied for the program,4
i still cant help but to feel apprehensive about it though no matter how slack it seems its still cca otl,4
i feel abit reluctant to attend the bfa accounting tutorial because i had been repeating it twice,4
ive been feeling a little skeptical of the print media field of journalism,4
fear is an emotion that i experience very often naturally this is during exams and subsequently while waiting for the results however there is one occassion when i was paralyzed with fear this was when i was doing my mai,4
i had been doing took a toll on the calf of my left leg which started feeling weird and aching,4
i do not agree with homosexuality and so when issues surround this topic i feel uncomfortable because of my oppossing views,4
when i saw a horrible movie alien,4
i kind of feel fearful right now,4
i was scared of being seen scared of tripping over my own feet scared of feeling nothing and terrified of feeling everything all at once,4
i have now officially got myself a surround sound of men in my home and am feeling slightly intimidated and may even go out and adopt a girl puppy her name will be delilah and we can do our nails together img src http becauseican,4
im feeling indecisive about what to play,4
i think it would make her feel quite uncertain about herself to know you changed her name because it didn t feel right,4
i feel intimidated i agree with him that i am bold like a lion,4
i feel like everything inside of me has been woken up and shaken to the core,4
i really feel he hurts me simply because i argue with him and place him in a corner like a frightened animal,4
i let myself go in to the part of myself where i feel uncertain,4
i love our conversations and i am so glad you re feeling much less inhibited too,4
i put it down on paper like this i don t feel quite as frantic about the upcoming show,4
i did not however feel afraid or half as uncomfortable as i should have,4
i feel a bit less scared,4
i dont want to know you more because is tough to know you when i already feel restless and thought that you dont want to reply me already,4
i start to feel anxious,4
im still feeling a little timid about doing anything complicated but i decided this afternoon that the time had come to try to attempt something with some shape,4
i did have a distinct feeling of viridiana being psychologically tortured by her uncle and eventually by the homeless people she was trying to help,4
i began to believe the crappy voices in my head that made me feel helpless,4
i still like them but i guess i have to admit that i feel pressured not to advertise this part of me,4
i am only assuming because i watched antm pretty much almost every episode for every seasons with my knowledge of cattiness and slashing behind peoples back of course producers wanted to make sure that renee is one to blame however i feel really suspicious that she is hired to do all of this,4
i don t feel intimidated by it says chenoweth who sees herself as a carrier of the tradition of charismatic leading women on broadway that includes kahn and bernadette peters,4
i listen to the music and think about all of the many things i m supposed to do for the holiday while i m still sane and it s still early i won t feel overwhelmed right,4
i initially was left feeling confused,4
im getting compliments but somethings just dont change in me and i still feel shy when someone does,4
i can still sleep on my stomach which is usually my comfort zone but i just constantly feel restless,4
i feel so helpless here span style background color white color ddd font family verdana sans serif font size x small line height,4
i had an unhealthy interest in occult and demonic films death was very interesting to me all at a very young age i was very much a loner in and out of school i always thought that i was different to other children my age would very often feel a strange presence around me,4
i even added my silver bangles for a more fab feel you can wear this with your distressed denim shorts sleeveless top and a bomber jacket or a kimono cover up,4
i am feeling very anxious so i did some research online about what happens when a neighbors tree falls on your house,4
ill devote a few pages on that mysterious stuff later if i feel that much confused by it to tell you all,4
i call home which is why i feel so afraid,4
i was constantly feeling fearful,4
im not feeling hesitant or unsure,4
i pay closer attention i notice that i feel unsure about whether i m communicating all this clearly,4
i do start to have the feeling of being tortured physically and emotionally,4
im feeling paranoid about the universe plotting my downfall,4
i was feeling rather apprehensive because previous holidays with the kids had always included you,4
i did happen to pout my way through that set and was starting to feel all wimpy and whiney but i made myself finish it anyway,4
i feel that politicians were not always the uptight selfish and downright cruel people that they some times are portrayed,4
i sure would appreciate a means of celebrating my temporary change of fortune instead of lying here feeling agitated and morose,4
im seriously so tired of feeling so pressured all the time,4
i feel doubtful about it,4
i would wake up feeling like this was all a weird dream,4
i really feel afraid that my words could push you away,4
i am excited for this as last week playing one of the tougher teams i feel like because our team was kind of frantic and defending for a lot of the game i wasnt able to understand fully the way we want to play,4
i am feeling pressured to get married,4
i went through a lot of she gave me the feeling is nothing like a shy look but more like a prostitute,4
i feel like things have been and are so uncertain,4
i feel like terrified in its truest sense just by thinking about love,4
i know how it feels to be tortured,4
i feel insecure and all,4
i want to hug you back and squeeze you really tight to let you know how i feel but im too afraid of the pain i can cause you,4
one time i was injured when i was playing football at school in blantyre i was brought to the hospital while my leg was totally swollen the xrays confirmed there was no fracture but collection of blood n the muscles i feared when they started to incise the swollen part with surgical blade,4
i was feeling kind of restless,4
at the age of years i always had to take care of my little brother and sister i never could sleep then i always imagined creepy men sneaking into our house,4
i am living in a dream it felt so unreal everyday was a mystery waiting to be uncovered and although i feel scared and a bit home sick i feel like i am truly living taken from a passage in my daily diary that i had kept while traveling in mongolia,4
i was a feeling slightly apprehensive and nervous during the day though because i kept worrying about whether he was still in a relationship with the girl hed brought to the bar during our double date,4
i still feel nervous about drinking even though i was in the safety of my own home,4
im not really into killing things that i feel threatened by,4
i feel like i have to explain that im in a very weird place right now,4
i was convinced that the rest of my shifts were going to be terrible and i started feeling anxious about going to work again to the point that i was physically ill to my stomach,4
i wasn t being pulled in a million directions for hours per day and found some time to relax spend time with family and friends and not feel pressured to get something done,4
i cannot stand the fact that i have to tend to a cemetery plot or release balloons on his birthday instead of taking him to chuck e cheese but there is also a very tender side of my heart so very capable of feeling the desperation of being helpless in protecting my child,4
i cant help but feel a little distressed,4
i don t feel shaken by anything or anyone even during moments when i didn t feel in control,4
im not sure i actually believe in phantoms and the like but there are times when i feel completely paranoid,4
i feel like being tortured especially salt scrubs or they cover me with such thick layer of grease that i need a second shower,4
ive been feeling chemically agitated at night and have not been sleeping that well,4
im not feeling paranoid right now i can understand how ridiculous and unhealthy these thought patterns seem,4
i am feeling a bit agitated or stressed i find a surprising amount of relief from cleaning and decluttering my house or even just a small space like a closet,4
i feel a bit overwhelmed in some areas so i may come off as whiney,4
i cant help but feel agitated folks,4
i feel so restless from time to time,4
i awoke feeling confused and agitated,4
i should be doing about five other things but the more i read catholic mom blogs right now the more i feel pressured to lose weight,4
i won t lie sometimes i still feel insecure about my hair,4
i feel afraid of what s next after i stop smoking,4
i generally feel a little scared and apprehensive of sea creatures,4
i had isaac i started feeling strange,4
i feel like thats why im so scared to leave but more terrified to stay,4
i feel as though i have some strange responsibility to keep it up,4
i feel somewhat uncomfortable labelling people as dislikeable on the sole basis that they have a very serious hobby,4
i remember waking up sweating and feeling very frightened and it being around noon,4
i am familiar with these waters so why would i be feeling so uncertain,4
im feeling anxious and antsy about the moving process,4
i feeling so doubtful,4
i know of one such person in my local meet up group and any time i feel paranoid about my children s diet or someone tells me that they ll grow up to be stupid because they don t eat fish i think of penny and her fully grown vegan kids,4
i approached the desk feeling intensely nervous but my desire to finally get a job allowed me to overcome my fear and i introduced myself to the receptionist stating that i was there for an interview with a certain person,4
i feel so vulnerable and fragile and ive never felt either of those things in my entire life,4
i feel suspicious like there is something wrong about this,4
i feel about u im petrified,4
i know i feel timid from time to time,4
i remember feeling terrified and begging him not to tell my mother,4
ive spent most of today feeling utterly terrified of miscarriage,4
i intend to talk to my family about my marriage i feel terrified,4
i have the most important accounting test of my life but im not feeling particularily anxious because i have studied very well,4
i feel absolutely petrified of this new venture,4
i already made those important people feel apprehensive,4
im feeling pressured because im at a cookie jar so to speak and i know im not supposed to take that last cookie for myself,4
i don t want to see more tracy latimers and i don t want anyone to feel pressured into dying with dignity,4
i was feeling a little agitated for most of the day,4
i hate that youre enough for me i hate how i am so content or better all the time with how we tend to be i get stupid because i feel like it is threatened,4
i allow my soul to wander through thoughts feelings and issues without regards to shoulds or ought tos im not afraid to cut through theological fences or wander into unknown spiritual lands,4
i began to feel a little bit more anxious,4
i can t really explain it but i feel like sometimes he looked confused by me,4
i am feeling restless and i know that i need exercise,4
i started feeling that strange sense of not belonging again,4
i have not done any hill training but am not feeling apprehensive about it at all,4
i left feeling shaken,4
i felt good after feeling a little unsure at the start,4
i feel shaky for some reason and i dont really know why,4
i feel like any time he kisses me i kind of squirm away because i am afraid it will turn into more,4
i knew i woke up on the loveseat feeling startled,4
i must admit i was such a scaredy cat at first and did feel shaky but was glad i relaxed into it and once it felt a bit more familiar i found i really enjoyed it and could of happily spent longer doing it,4
i feel threatened the last thing i need,4
i feel pressured to comment that my comments lose quality,4
i feel like i can take on the world and even if it says no to me i wont be afraid and will not be discouraged,4
i always wake up at night feel shaky nervous and nauseous,4
i am feeling shaky as blood sugar plummets,4
i am feeling overwhelmed today,4
i was buying terminal pass and after realizing that there are so many lines to follow im feeling restless,4
i feel tortured with tiredness everyday,4
i really appreciate as i feel we are the most vulnerable lying on the bed almost naked eyes closed and not knowing whats going to happen next,4
is constantly flushed cheeks flushed i think with his passion for the game and his feelings of awkwardness and nervousness and often hesitant manner,4
i can clearly remember feeling anxious most days i would long for her to nap the day away because it meant that i would not have to nurse,4
i feel most doubtful about this calling is because i doubt myself and question my lack of,4
i have been feeling reeeally apprehensive about this one,4
i don t want to feel inhibited i don t want to feel as if i m working i ve too many plot bunnies in my head in which case you need to call animal control or get better meds,4
i mae in minutes i am feeling a little nervous,4
i remember not feeling much except a determination to not get afraid,4
i remember feeling anxious excited and nervous all at once,4
i have an actual disgnosis now but i feel immensely frightened and that when it gets worse that i will become a burden to my husband and friends,4
i have learnt that many times we dream big but often feel reluctant to pursue those big dreams or even do what it takes for the dreams to be actualized,4
i should feel more nervous but being forewarned makes it easier to be ready for slippery ground,4
i no longer feel pressured to perform to achieve to live up to family expectations i grew up in a musical family,4
i feel so helpless im fallin down but ill rise above this rise above this,4
i feel shy and feel some pleaser,4
i feel reluctant to write about the idea because someone might steal it,4
i have always been extremely uncertain of myself and my university years made me feel even more insecure,4
im feeling pressured and we get to catch up and eat something yummy,4
i am feeling apprehensive about the a href http www,4
i got pretty discouraged because i didnt feel like i was making any progress and i was so uncomfortable,4
i have never finished this thing all the way through and now that im closing in on the end im feeling nervous about what happens when its over,4
i feel a little restless feel like we are suppose to move again longest we have probably been in one place at a time,4
i can barely walk quickly without wheezing and feeling incredibly uncomfortable,4
i face the same issues of feeling shy at some points but still wanting to be nice and polite to most people,4
im a bit stressed with uni and its only day i feel pressured to know what career i want to follow and i dont seem to have been assigned a supervisor for my final year project,4
i havent posted in a while here but i am feeling distressed,4
when i was ringing up a guy who was my teen idol,4
im taking solace and feeling alarmed by his peculiar personality,4
when i was operated on the knee and had to go through rehabilitation,4
i feel like i owe so much to earth and i have been afraid of messing up my words about this sacred element,4
im feeling absolutely terrified but also incredibly excited,4
i start feeling very shaky my face gets tingly i feel sweaty irritable nervous my heart starts pounding sudden release of adrenaline i feel woozy lightheaded immediately i treat it,4
i am at my best though i feel skeptical about academic articles in wiki because anyone can edit it and all plus some articles like the one for our report doesnt have cited sources,4
i think it is the worst feeling it gives me the shivers and just thinking about it makes my teeth feel strange,4
i feel a little intimidated with very little work published and no really impressive examples to flash before the eyes of a prospective publisher,4
i was am feeling fearful and shameful about it,4
i hear a lot particularly in deeply conservative societies is that parents feel kind of assaulted by american culture,4
i feel shy to dance,4
i was quite comfortable going into the consultation but now i am feeling a little apprehensive knowing that this is a definite path that i am going down and in the back of my mind i do not want to be judged by my peers as selling out,4
i began to dive into the actually feeling of becing scared of emptiness,4
i forgive myself that i have accepted and allowed myself to feel tortured by a headache,4
im feeling anxious which still happens now and then a book will always calm me down,4
i am not good at expressing my feelings because i am shy,4
i remember laying on the operating table for my cesarean feeling pretty helpless slightly nervous but also excited that i would soon meet my baby,4
i automatically feel too vulnerable,4
im feeling doubtful about my choice i think about my back problems and im like maybe its not so bad maybe i could have kids,4
a dark night when i had to go to the outdoor lavatory,4
i rely on some really awesome student workers but i feel so helpless because i cant help more,4
i feel a bit shaken,4
i feel abit frightened,4
i left that dinner feeling a bit overwhelmed by these emotions,4
i hope that if you re inspired to try it that youll proceed feeling less apprehensive and if not i hope you re a little less judgmental of those of us who do,4
i got the feeling that i fell in love with them but it was weird because i barely knew them,4
i am feeling threatened,4
i feel a little weird expressing too much grief about this after all i havent seen ron in more than a year now,4
i got to the movie theatre it was then that i started feeling nervous,4
i dont know why i suddenly feel frightened,4
ive been asking my higher power for something and in the last couple of weeks it has been being given to me but from a place and in such a way that im feeling a little hesitant about it,4
i have been feeling doubtful,4
i see how much ezekiel was willing to go through to demonstrate gods word to his people i feel pretty wimpy in comparison,4
i sobbed and told them that they have no idea how exhausting it is to constantly feel paranoid of people looking at you,4
ive kind of lost my voice at the moment i feel like im in a very strange unusual place,4
i dont know i just feel so up in the air unsure of who i am especially after this summer and everything i went through,4
i am feeling as though i am a little agitated today,4
ive been feeling more distressed than usual over my environment and even some friendships and ive been trying hard to avoid disagreements with others,4
i sympathize with him and the heartbreak he feels because of her betrayal i m reluctant to judge her too harshly for that betrayal especially when she tries to break free of the constraints on her and present her true face to him,4
i was unsure of myself silence made me feel uncomfortable unanchored,4
i feel a bit intimidated by this as i cannot hope to match the sheer visual power of ms,4
i have reported feeling marginalized intimidated and or subjected to threats of retaliation,4
im thanking my partner catching my breath going to sit down considering making eyes across the room but feeling too shy,4
i still feel overwhelmed and am not sure im learning as much as i am so post to or if im where i should be in the class,4
i feel more scared than any other emotion,4
i never knew the depth of feeling could extend so far into your soul that once that feelings been shaken doubted or removed it slowly receeds from your body painfully and laboriously leaving behind remnants of something that was and will be memorable,4
i walk back to the flat feeling quite unsure about myself and my day,4
i slowly start feeling uncomfortably uptight,4
im going to keep this account visible just to friends i still feel hesitant to write pen type stuff down here incase someone somehow discovers this account and links it to moi,4
i rarely feel too anxious or too wired from caffeine now,4
i remember feeling apprehensive about the future very vulnerable,4
i need to stop feeling terrified,4
i am still feeling anxious because i know that once i stop typing i wont know what to do,4
i have to admit i wasnt sure i would like it but i really really did and it just makes me feel even more agitated being back,4
im feeling like lamb but am still unsure if i will use the recipe below or try lamb on the barbecue,4
